batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,138.tpf,SAA,18,2,2,2.0,67.0,1.0,18,33,5,2,1,1.4666666666666666,2,1,1.5333333333333334,0.02,72.22222222222221,36,18,226,-97.7566320071504,0.0
Random,138.tpf,HS,18,2,2,2.0,67.0,1.0,18,33,5,2,1,1.4666666666666666,2,1,1.5333333333333334,0.02,72.22222222222221,36,18,145,-97.7566320071504,0.008054971694946289
Random,139.tpf,SAA,34,23,2,19.0,14.0,1.0,34,60,8,2,1,1.5806451612903225,2,1,1.5806451612903225,0.19,11.76470588235294,116,58,1045,142.86346853196832,0.008866071701049805
Random,139.tpf,HS,34,23,2,19.0,14.0,1.0,34,60,8,2,1,1.5806451612903225,2,1,1.5806451612903225,0.19,11.76470588235294,116,58,189,142.86346853196832,0.0
Random,14.tpf,SAA,26,22,2,18.0,26.0,2.0,26,44,8,2,1,1.565217391304348,2,1,1.565217391304348,0.18,30.76923076923077,138,46,341,100.91356817463654,0.0
Random,14.tpf,HS,26,22,2,18.0,26.0,2.0,26,44,8,2,1,1.565217391304348,2,1,1.565217391304348,0.18,30.76923076923077,138,46,117,100.91356817463654,0.0
Random,140.tpf,SAA,38,35,3,11.0,74.0,2.0,38,88,7,3,1,2.142857142857143,3,1,2.2285714285714286,0.11,65.78947368421053,207,69,2013,52.39080531953946,0.02543807029724121
Random,140.tpf,HS,38,35,3,11.0,74.0,2.0,38,88,7,3,1,2.142857142857143,3,1,2.2285714285714286,0.11,65.78947368421053,207,69,1128,52.39080531953946,0.0
Random,141.tpf,SAA,28,8,3,10.0,59.0,2.0,28,63,7,3,1,2.04,3,1,2.04,0.1,60.71428571428571,165,55,641,102.8463341595334,0.0
Random,141.tpf,HS,28,8,3,10.0,59.0,2.0,28,63,7,3,1,2.04,3,1,2.04,0.1,60.71428571428571,165,55,388,102.8463341595334,0.008605718612670898
Random,142.tpf,SAA,51,21,3,16.0,75.0,1.0,51,119,9,3,1,2.1875,3,1,2.25,0.16,80.3921568627451,182,91,2604,33.96763147061243,0.015671730041503906
Random,142.tpf,HS,51,21,3,16.0,75.0,1.0,51,119,9,3,1,2.1875,3,1,2.25,0.16,80.3921568627451,182,91,1893,33.96763147061243,0.009138107299804688
Random,143.tpf,SAA,56,34,3,6.0,34.0,2.0,56,128,8,3,1,2.150943396226415,3,1,2.150943396226415,0.06,41.07142857142857,225,75,2522,368.84263681570457,0.03339505195617676
Random,143.tpf,HS,56,34,3,6.0,34.0,2.0,56,128,8,3,1,2.150943396226415,3,1,2.150943396226415,0.06,41.07142857142857,225,75,870,368.84263681570457,0.009065389633178711
Random,144.tpf,SAA,31,5,3,19.0,11.0,2.0,31,69,7,3,1,2.0,3,1,2.0,0.19,9.67741935483871,117,39,616,144.22853967316757,0.018693923950195312
Random,144.tpf,HS,31,5,3,19.0,11.0,2.0,31,69,7,3,1,2.0,3,1,2.0,0.19,9.67741935483871,117,39,115,144.22853967316757,0.0
Random,145.tpf,SAA,62,33,2,11.0,47.0,2.0,62,111,9,2,1,1.6271186440677967,2,1,1.5932203389830508,0.11,45.16129032258064,171,57,3107,222.83641185867148,0.015625715255737305
Random,145.tpf,HS,62,33,2,11.0,47.0,2.0,62,111,9,2,1,1.6271186440677967,2,1,1.5932203389830508,0.11,45.16129032258064,171,57,932,222.83641185867148,0.0010285377502441406
Random,146.tpf,SAA,62,40,2,14.0,66.0,2.0,62,109,9,2,1,1.576271186440678,2,1,1.576271186440678,0.14,61.29032258064516,234,78,3108,119.7154235742915,0.014013528823852539
Random,146.tpf,HS,62,40,2,14.0,66.0,2.0,62,109,9,2,1,1.576271186440678,2,1,1.576271186440678,0.14,61.29032258064516,234,78,1632,119.7154235742915,0.015662670135498047
Random,147.tpf,SAA,74,5,3,6.0,60.0,1.0,74,161,7,3,1,1.8732394366197183,3,1,1.9154929577464788,0.06,59.45945945945946,80,40,5964,412.97528863207583,0.04063606262207031
Random,147.tpf,HS,74,5,3,6.0,60.0,1.0,74,161,7,3,1,1.8732394366197183,3,1,1.9154929577464788,0.06,59.45945945945946,80,40,1905,412.97528863207583,0.0
Random,148.tpf,SAA,33,19,3,18.0,26.0,1.0,33,75,8,3,1,2.2,3,1,2.2666666666666666,0.18,36.36363636363637,198,99,858,62.6280889025641,0.0
Random,148.tpf,HS,33,19,3,18.0,26.0,1.0,33,75,8,3,1,2.2,3,1,2.2666666666666666,0.18,36.36363636363637,198,99,413,62.6280889025641,0.0009970664978027344
Random,149.tpf,SAA,26,5,3,15.0,64.0,2.0,26,56,7,3,1,2.0,3,1,2.0434782608695654,0.15,57.692307692307686,108,36,502,37.08621829174841,0.00588226318359375
Random,149.tpf,HS,26,5,3,15.0,64.0,2.0,26,56,7,3,1,2.0,3,1,2.0434782608695654,0.15,57.692307692307686,108,36,306,37.08621829174841,0.0
Random,15.tpf,SAA,44,38,2,13.0,73.0,2.0,44,80,8,2,1,1.6097560975609757,2,1,1.6341463414634145,0.13,68.18181818181817,198,66,1593,60.066158120769835,0.0
Random,15.tpf,HS,44,38,2,13.0,73.0,2.0,44,80,8,2,1,1.6097560975609757,2,1,1.6341463414634145,0.13,68.18181818181817,198,66,843,60.066158120769835,0.0
Random,150.tpf,SAA,27,15,2,8.0,80.0,1.0,27,46,8,2,1,1.4583333333333333,2,1,1.5833333333333333,0.08,74.07407407407408,94,47,446,95.87776332550017,0.0
Random,150.tpf,HS,27,15,2,8.0,80.0,1.0,27,46,8,2,1,1.4583333333333333,2,1,1.5833333333333333,0.08,74.07407407407408,94,47,296,95.87776332550017,0.0
Random,151.tpf,SAA,61,25,2,9.0,56.0,1.0,61,111,8,2,1,1.5689655172413792,2,1,1.603448275862069,0.09,59.01639344262295,88,44,2556,164.54211328970436,0.0
Random,151.tpf,HS,61,25,2,9.0,56.0,1.0,61,111,8,2,1,1.5689655172413792,2,1,1.603448275862069,0.09,59.01639344262295,88,44,1167,164.54211328970436,0.0
Random,152.tpf,SAA,32,25,2,9.0,90.0,2.0,32,58,8,2,1,1.5517241379310345,2,1,1.6551724137931034,0.09,84.375,141,47,968,4.119883079272084,0.00796198844909668
