,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
645,"['100', '10', '3', '20', '50']",dg292.tpf,SAA,100,10,3,20,50,1,102,239,9,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,46.07843137254902,140,70,5170,75.54789161700147,0.04886436462402344
646,"['100', '10', '3', '20', '50']",dg292.tpf,HS,100,10,3,20,50,1,102,239,9,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,46.07843137254902,140,70,3962,75.54789161700147,0.031139135360717773
647,"['100', '10', '3', '20', '50']",dg292.tpf,RS,100,10,3,20,50,1,102,239,9,3,1,2.1818181818181817,3,1,2.191919191919192,0.2,46.07843137254902,140,70,29598,75.54789161700147,0.32753729820251465
648,"['100', '10', '3', '20', '50']",dg293.tpf,SAA,100,10,3,20,50,1,102,234,9,3,1,2.0707070707070705,3,1,2.0707070707070705,0.2,48.03921568627451,102,51,7482,139.0369864787144,0.06875777244567871
649,"['100', '10', '3', '20', '50']",dg293.tpf,HS,100,10,3,20,50,1,102,234,9,3,1,2.0707070707070705,3,1,2.0707070707070705,0.2,48.03921568627451,102,51,5928,139.0369864787144,0.04091954231262207
650,"['100', '10', '3', '20', '50']",dg293.tpf,RS,100,10,3,20,50,1,102,234,9,3,1,2.0707070707070705,3,1,2.0707070707070705,0.2,48.03921568627451,102,51,27600,138.77959142798275,0.28600215911865234
651,"['100', '10', '3', '20', '50']",dg294.tpf,SAA,100,10,3,20,50,1,102,247,8,3,1,2.1717171717171717,3,1,2.191919191919192,0.2,45.09803921568628,130,65,4927,134.38641759680436,0.04220318794250488
652,"['100', '10', '3', '20', '50']",dg294.tpf,HS,100,10,3,20,50,1,102,247,8,3,1,2.1717171717171717,3,1,2.191919191919192,0.2,45.09803921568628,130,65,3847,134.38641759680436,0.031342267990112305
653,"['100', '10', '3', '20', '50']",dg294.tpf,RS,100,10,3,20,50,1,102,247,8,3,1,2.1717171717171717,3,1,2.191919191919192,0.2,45.09803921568628,130,65,26991,134.38641759680436,0.2656595706939697
654,"['100', '10', '3', '20', '50']",dg295.tpf,SAA,100,10,3,20,50,1,102,244,7,3,1,2.1414141414141414,3,1,2.1313131313131315,0.2,50.98039215686274,112,56,5895,191.7873368062676,0.05021929740905762
655,"['100', '10', '3', '20', '50']",dg295.tpf,HS,100,10,3,20,50,1,102,244,7,3,1,2.1414141414141414,3,1,2.1313131313131315,0.2,50.98039215686274,112,56,4240,191.7873368062676,0.02878403663635254
656,"['100', '10', '3', '20', '50']",dg295.tpf,RS,100,10,3,20,50,1,102,244,7,3,1,2.1414141414141414,3,1,2.1313131313131315,0.2,50.98039215686274,112,56,16368,191.7873368062676,0.15732026100158691
657,"['100', '10', '3', '20', '50']",dg296.tpf,SAA,100,10,3,20,50,1,102,232,8,3,1,2.080808080808081,3,1,2.1313131313131315,0.2,48.03921568627451,124,62,4408,144.69937451399375,0.04323434829711914
658,"['100', '10', '3', '20', '50']",dg296.tpf,HS,100,10,3,20,50,1,102,232,8,3,1,2.080808080808081,3,1,2.1313131313131315,0.2,48.03921568627451,124,62,3894,144.69937451399375,0.027788400650024414
659,"['100', '10', '3', '20', '50']",dg296.tpf,RS,100,10,3,20,50,1,102,232,8,3,1,2.080808080808081,3,1,2.1313131313131315,0.2,48.03921568627451,124,62,37011,144.69937416432498,0.4163966178894043
660,"['100', '10', '3', '20', '50']",dg297.tpf,SAA,100,10,3,20,50,1,102,245,7,3,1,2.1818181818181817,3,1,2.1717171717171717,0.2,50.98039215686274,112,56,4212,237.08624672747644,0.04715275764465332
661,"['100', '10', '3', '20', '50']",dg297.tpf,HS,100,10,3,20,50,1,102,245,7,3,1,2.1818181818181817,3,1,2.1717171717171717,0.2,50.98039215686274,112,56,3454,237.08624672747644,0.021605491638183594
662,"['100', '10', '3', '20', '50']",dg297.tpf,RS,100,10,3,20,50,1,102,245,7,3,1,2.1818181818181817,3,1,2.1717171717171717,0.2,50.98039215686274,112,56,35319,237.08624672747644,0.4056971073150635
663,"['100', '10', '3', '20', '50']",dg298.tpf,SAA,100,10,3,20,50,1,102,240,8,3,1,2.1515151515151514,3,1,2.202020202020202,0.2,45.09803921568628,126,63,4171,200.76463025791872,0.0333256721496582
