,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
1785,"['50', '10', '3', '20', '50']",dg634.tpf,SAA,50,10,3,20,50,1,52,123,7,3,1,2.142857142857143,3,1,2.204081632653061,0.2,50.0,98,49,1911,35.30058337273601,0.014958858489990234
1786,"['50', '10', '3', '20', '50']",dg634.tpf,HS,50,10,3,20,50,1,52,123,7,3,1,2.142857142857143,3,1,2.204081632653061,0.2,50.0,98,49,1400,35.30058337273601,0.009971857070922852
1787,"['50', '10', '3', '20', '50']",dg634.tpf,RS,50,10,3,20,50,1,52,123,7,3,1,2.142857142857143,3,1,2.204081632653061,0.2,50.0,98,48,10556,35.30058337273601,0.07779073715209961
1788,"['50', '10', '3', '20', '50']",dg635.tpf,SAA,50,10,3,20,50,1,52,119,9,3,1,2.1020408163265305,3,1,2.183673469387755,0.2,51.92307692307693,106,53,1644,61.471543590934424,0.014957666397094727
1789,"['50', '10', '3', '20', '50']",dg635.tpf,HS,50,10,3,20,50,1,52,119,9,3,1,2.1020408163265305,3,1,2.183673469387755,0.2,51.92307692307693,106,53,1219,61.471543590934424,0.00698399543762207
1790,"['50', '10', '3', '20', '50']",dg635.tpf,RS,50,10,3,20,50,1,52,119,9,3,1,2.1020408163265305,3,1,2.183673469387755,0.2,51.92307692307693,106,53,2842,61.471543590934424,0.014957904815673828
1791,"['50', '10', '3', '20', '50']",dg636.tpf,SAA,50,10,3,20,50,1,52,121,7,3,1,2.1020408163265305,3,1,2.163265306122449,0.2,46.15384615384615,114,57,2169,88.77225952895031,0.009972810745239258
1792,"['50', '10', '3', '20', '50']",dg636.tpf,HS,50,10,3,20,50,1,52,121,7,3,1,2.1020408163265305,3,1,2.163265306122449,0.2,46.15384615384615,114,57,1576,88.77225952895031,0.004987239837646484
1793,"['50', '10', '3', '20', '50']",dg636.tpf,RS,50,10,3,20,50,1,52,121,7,3,1,2.1020408163265305,3,1,2.163265306122449,0.2,46.15384615384615,114,57,4560,88.77225952895031,0.027924776077270508
1794,"['50', '10', '3', '20', '50']",dg637.tpf,SAA,50,10,3,20,50,1,52,116,8,3,1,2.1020408163265305,3,1,2.0408163265306123,0.2,53.84615384615385,110,55,1398,136.63174556203973,0.011967182159423828
1795,"['50', '10', '3', '20', '50']",dg637.tpf,HS,50,10,3,20,50,1,52,116,8,3,1,2.1020408163265305,3,1,2.0408163265306123,0.2,53.84615384615385,110,55,1168,136.63174556203973,0.003988981246948242
1796,"['50', '10', '3', '20', '50']",dg637.tpf,RS,50,10,3,20,50,1,52,116,8,3,1,2.1020408163265305,3,1,2.0408163265306123,0.2,53.84615384615385,110,52,3031,136.63174556203973,0.016954898834228516
1797,"['50', '10', '3', '20', '50']",dg638.tpf,SAA,50,10,3,20,50,1,52,118,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,44.230769230769226,102,51,909,77.38579006312314,0.005984067916870117
