id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,Unit Effort,NPV,Time
4990,SAA,100,5,3,10,80,1,7392,"0,05687665939",235,7,3,1,"1,96969697",3,1,"2,080808081","0,1","80,39215686",86,43,7392,"214,4690099","0,05687665939"
4991,HS,100,5,3,10,80,1,6821,"0,03374934196",235,7,3,1,"1,96969697",3,1,"2,080808081","0,1","80,39215686",86,43,6821,"214,4690099","0,03374934196"
4992,RS,100,5,3,10,80,1,29745,"0,2281477451",235,7,3,1,"1,96969697",3,1,"2,080808081","0,1","80,39215686",86,43,29745,"214,4690099","0,2281477451"
4993,SAA,100,5,3,10,80,1,7818,"0,06500077248",241,7,3,1,"2,080808081",3,1,"2,121212121","0,1","73,52941176",90,45,7818,"88,35540009","0,06500077248"
4994,HS,100,5,3,10,80,1,6755,"0,03124976158",241,7,3,1,"2,080808081",3,1,"2,121212121","0,1","73,52941176",90,45,6755,"88,35540009","0,03124976158"
4995,RS,100,5,3,10,80,1,47738,"0,3224880695",241,7,3,1,"2,080808081",3,1,"2,121212121","0,1","73,52941176",90,45,47738,"88,35540009","0,3224880695"
4996,SAA,100,5,3,10,80,1,8113,"0,0533759594",234,7,3,1,"2,050505051",3,1,"2,050505051","0,1","77,45098039",88,44,8113,"136,0816342","0,0533759594"
4997,HS,100,5,3,10,80,1,6775,"0,03775644302",234,7,3,1,"2,050505051",3,1,"2,050505051","0,1","77,45098039",88,44,6775,"136,0816342","0,03775644302"
4998,RS,100,5,3,10,80,1,45002,"0,3226699829",234,7,3,1,"2,050505051",3,1,"2,050505051","0,1","77,45098039",88,44,45002,"136,0816342","0,3226699829"
4999,SAA,100,5,3,10,80,1,5951,"0,03775262833",239,7,3,1,"2,060606061",3,1,"2,090909091","0,1","70,58823529",90,45,5951,"281,2452587","0,03775262833"
5000,HS,100,5,3,10,80,1,5326,"0,0221247673",239,7,3,1,"2,060606061",3,1,"2,090909091","0,1","70,58823529",90,45,5326,"281,2452587","0,0221247673"
5001,RS,100,5,3,10,80,1,22775,"0,2004778385",239,7,3,1,"2,060606061",3,1,"2,090909091","0,1","70,58823529",90,45,22775,"280,9668848","0,2004778385"
5002,SAA,100,5,3,10,80,1,8187,"0,04686164856",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","79,41176471",82,41,8187,"112,5744355","0,04686164856"
5003,HS,100,5,3,10,80,1,7311,"0,03124237061",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","79,41176471",82,41,7311,"112,5744355","0,03124237061"
5004,RS,100,5,3,10,80,1,51715,"0,3693482876",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","79,41176471",82,41,51715,"112,5744355","0,3693482876"
5005,SAA,100,5,3,10,80,1,7937,"0,06899595261",238,7,3,1,"2,02020202",3,1,"2,111111111","0,1","75,49019608",88,44,7937,"175,446054","0,06899595261"
5006,HS,100,5,3,10,80,1,6781,"0,03775715828",238,7,3,1,"2,02020202",3,1,"2,111111111","0,1","75,49019608",88,44,6781,"175,446054","0,03775715828"
5007,RS,100,5,3,10,80,1,31890,"0,2694802284",238,7,3,1,"2,02020202",3,1,"2,111111111","0,1","75,49019608",88,44,31890,"175,4445751","0,2694802284"
5008,SAA,100,5,3,10,80,1,8589,"0,0624935627",247,7,3,1,"2,131313131",3,1,"2,202020202","0,1","80,39215686",84,42,8589,"134,4580923","0,0624935627"
5009,HS,100,5,3,10,80,1,7556,"0,0318005085",247,7,3,1,"2,131313131",3,1,"2,202020202","0,1","80,39215686",84,42,7556,"134,4580923","0,0318005085"
5010,RS,100,5,3,10,80,1,92089,"0,7329275608",247,7,3,1,"2,131313131",3,1,"2,202020202","0,1","80,39215686",84,42,92089,"134,4580923","0,7329275608"
5011,SAA,100,5,3,10,80,2,10312,"0,06899476051",247,7,3,1,"2,181818182",3,1,"2,181818182","0,1","82,35294118",132,44,10312,"149,2743734","0,06899476051"
5012,HS,100,5,3,10,80,2,8573,"0,03875660896",247,7,3,1,"2,181818182",3,1,"2,181818182","0,1","82,35294118",132,44,8573,"149,2743734","0,03875660896"
5013,RS,100,5,3,10,80,2,55280,"0,5128583908",247,7,3,1,"2,181818182",3,1,"2,181818182","0,1","82,35294118",132,44,55280,"149,2743734","0,5128583908"
5014,SAA,100,5,3,10,80,2,5834,"0,02592682838",226,7,3,1,"1,888888889",3,1,"1,898989899","0,1","77,45098039",123,41,5834,"328,4421768","0,02592682838"
5015,HS,100,5,3,10,80,2,5375,"0,0156223774",226,7,3,1,"1,888888889",3,1,"1,898989899","0,1","77,45098039",123,41,5375,"328,4421768","0,0156223774"
5016,RS,100,5,3,10,80,2,20217,"0,1315157414",226,7,3,1,"1,888888889",3,1,"1,898989899","0,1","77,45098039",123,41,20217,"328,4421768","0,1315157414"
5017,SAA,100,5,3,10,80,2,7076,"0,04686570168",240,7,3,1,"2,060606061",3,1,"2,121212121","0,1","74,50980392",129,43,7076,"77,42456135","0,04686570168"
5018,HS,100,5,3,10,80,2,6369,"0,031239748",240,7,3,1,"2,060606061",3,1,"2,121212121","0,1","74,50980392",129,43,6369,"77,42456135","0,031239748"
5019,RS,100,5,3,10,80,2,41693,"0,3004901409",240,7,3,1,"2,060606061",3,1,"2,121212121","0,1","74,50980392",129,43,41693,"77,42455571","0,3004901409"
5020,SAA,100,5,3,10,80,2,6690,"0,02592968941",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","75,49019608",123,41,6690,"237,8012133","0,02592968941"
5021,HS,100,5,3,10,80,2,6060,"0,02094316483",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","75,49019608",123,41,6060,"237,8012133","0,02094316483"
5022,RS,100,5,3,10,80,2,18851,"0,1117012501",241,7,3,1,"2,101010101",3,1,"2,131313131","0,1","75,49019608",123,41,18851,"237,8012133","0,1117012501"
5023,SAA,100,5,3,10,80,2,6022,"0,02493453026",232,7,3,1,"1,95959596",3,1,"2,060606061","0,1","73,52941176",126,42,6022,"122,8981861","0,02493453026"
5024,HS,100,5,3,10,80,2,5339,"0,01994800568",232,7,3,1,"1,95959596",3,1,"2,060606061","0,1","73,52941176",126,42,5339,"122,8981861","0,01994800568"
5025,RS,100,5,3,10,80,2,20721,"0,1336424351",232,7,3,1,"1,95959596",3,1,"2,060606061","0,1","73,52941176",126,42,20721,"122,89812","0,1336424351"
5026,SAA,100,5,3,10,80,2,7493,"0,02548599243",242,7,3,1,"2,121212121",3,1,"2,121212121","0,1","77,45098039",135,45,7493,"187,9323208","0,02548599243"
5027,HS,100,5,3,10,80,2,6812,"0,03124856949",242,7,3,1,"2,121212121",3,1,"2,121212121","0,1","77,45098039",135,45,6812,"187,9323208","0,03124856949"
5028,RS,100,5,3,10,80,2,34415,"0,2736458778",242,7,3,1,"2,121212121",3,1,"2,121212121","0,1","77,45098039",135,45,34415,"187,9323208","0,2736458778"
5029,SAA,100,5,3,10,80,2,6452,"0,03091692924",237,7,3,1,"1,96969697",3,1,"2,070707071","0,1","74,50980392",117,39,6452,"168,903557","0,03091692924"
5030,HS,100,5,3,10,80,2,5968,"0,01994752884",237,7,3,1,"1,96969697",3,1,"2,070707071","0,1","74,50980392",117,39,5968,"168,903557","0,01994752884"
5031,RS,100,5,3,10,80,2,23313,"0,1534016132",237,7,3,1,"1,96969697",3,1,"2,070707071","0,1","74,50980392",117,39,23313,"168,903557","0,1534016132"
5032,SAA,100,5,3,10,80,2,6849,"0,04396128654",226,7,3,1,2,3,1,"1,97979798","0,1","74,50980392",123,41,6849,"165,2890669","0,04396128654"
5033,HS,100,5,3,10,80,2,5699,"0,0156276226",226,7,3,1,2,3,1,"1,97979798","0,1","74,50980392",123,41,5699,"165,2890669","0,0156276226"
5034,RS,100,5,3,10,80,2,59143,"0,444388628",226,7,3,1,2,3,1,"1,97979798","0,1","74,50980392",123,39,59143,"163,0044281","0,444388628"
5035,SAA,100,5,3,10,80,2,6754,"0,0418639183",226,7,3,1,"1,949494949",3,1,"1,949494949","0,1","81,37254902",117,39,6754,"284,7444988","0,0418639183"
5036,HS,100,5,3,10,80,2,6202,"0,01994681358",226,7,3,1,"1,949494949",3,1,"1,949494949","0,1","81,37254902",117,39,6202,"284,7444988","0,01994681358"
5037,RS,100,5,3,10,80,2,39893,"0,440928936",226,7,3,1,"1,949494949",3,1,"1,949494949","0,1","81,37254902",117,39,39893,"284,7444988","0,440928936"
5038,SAA,100,5,3,10,80,2,7115,"0,05585002899",246,7,3,1,"2,131313131",3,1,"2,171717172","0,1","74,50980392",135,45,7115,"169,4850324","0,05585002899"
5039,HS,100,5,3,10,80,2,6721,"0,04587697983",246,7,3,1,"2,131313131",3,1,"2,171717172","0,1","74,50980392",135,45,6721,"169,4850324","0,04587697983"
5040,RS,100,5,3,10,80,2,21265,"0,3460781574",246,7,3,1,"2,131313131",3,1,"2,171717172","0,1","74,50980392",135,45,21265,"169,4850324","0,3460781574"
5041,SAA,50,20,3,20,0,2,134,"0,00199484825",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,240,80,134,"217,0447862","0,00199484825"
5042,HS,50,20,3,20,0,2,52,"0,00099730492",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,240,80,52,"217,0447862","0,00099730492"
5043,RS,50,20,3,20,0,2,52,"0,00099611282",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,240,80,52,"217,0447862","0,00099611282"
5044,SAA,50,20,3,20,0,2,111,"0,0029938221",126,8,3,1,"2,224489796",3,1,"2,204081633","0,2",0,177,59,111,"230,3256127","0,0029938221"
5045,HS,50,20,3,20,0,2,52,"0,00099825859",126,8,3,1,"2,224489796",3,1,"2,204081633","0,2",0,177,59,52,"230,3256127","0,00099825859"
5046,RS,50,20,3,20,0,2,52,0,126,8,3,1,"2,224489796",3,1,"2,204081633","0,2",0,177,51,52,"230,3256127",0
5047,SAA,50,20,3,20,0,2,122,"0,00099730492",111,9,3,1,"2,020408163",3,1,"1,979591837","0,2",0,210,70,122,"242,1940134","0,00099730492"
5048,HS,50,20,3,20,0,2,52,"0,00099730492",111,9,3,1,"2,020408163",3,1,"1,979591837","0,2",0,210,70,52,"242,1940134","0,00099730492"
5049,RS,50,20,3,20,0,2,52,"0,00099682808",111,9,3,1,"2,020408163",3,1,"1,979591837","0,2",0,210,61,52,"242,1940134","0,00099682808"
5050,SAA,50,20,3,20,0,2,141,"0,00299286842",123,8,3,1,"2,244897959",3,1,"2,224489796","0,2",0,249,83,141,"174,0358558","0,00299286842"
5051,HS,50,20,3,20,0,2,52,"0,00099658966",123,8,3,1,"2,244897959",3,1,"2,224489796","0,2",0,249,83,52,"174,0358558","0,00099658966"
5052,RS,50,20,3,20,0,2,52,0,123,8,3,1,"2,244897959",3,1,"2,224489796","0,2",0,249,83,52,"174,0358558",0
5053,SAA,50,20,3,20,0,2,136,"0,00398993492",120,7,3,1,"2,102040816",3,1,"2,183673469","0,2",0,201,67,136,"204,5063786","0,00398993492"
5054,HS,50,20,3,20,0,2,52,"0,00099754333",120,7,3,1,"2,102040816",3,1,"2,183673469","0,2",0,201,67,52,"204,5063786","0,00099754333"
5055,RS,50,20,3,20,0,2,52,0,120,7,3,1,"2,102040816",3,1,"2,183673469","0,2",0,201,61,52,"204,5063786",0
5056,SAA,50,20,3,20,0,2,137,"0,00299286842",115,9,3,1,"2,102040816",3,1,"2,102040816","0,2",0,207,69,137,"162,3266544","0,00299286842"
5057,HS,50,20,3,20,0,2,52,"0,00199651718",115,9,3,1,"2,102040816",3,1,"2,102040816","0,2",0,207,69,52,"162,3266544","0,00199651718"
5058,RS,50,20,3,20,0,2,52,"0,00099730492",115,9,3,1,"2,102040816",3,1,"2,102040816","0,2",0,207,68,52,"162,3266544","0,00099730492"
5059,SAA,50,20,3,20,0,2,150,"0,00199365616",121,8,3,1,"2,163265306",3,1,"2,265306122","0,2",0,207,69,150,"170,2339972","0,00199365616"
5060,HS,50,20,3,20,0,2,52,0,121,8,3,1,"2,163265306",3,1,"2,265306122","0,2",0,207,69,52,"170,2339972",0
5061,RS,50,20,3,20,0,2,52,"0,00099682808",121,8,3,1,"2,163265306",3,1,"2,265306122","0,2",0,207,69,52,"170,2339972","0,00099682808"
5062,SAA,50,20,3,20,0,2,108,"0,00199723244",119,9,3,1,"2,040816327",3,1,"2,163265306","0,2",0,198,66,108,"174,1356584","0,00199723244"
5063,HS,50,20,3,20,0,2,52,"0,0009958744",119,9,3,1,"2,040816327",3,1,"2,163265306","0,2",0,198,66,52,"174,1356584","0,0009958744"
5064,RS,50,20,3,20,0,2,52,0,119,9,3,1,"2,040816327",3,1,"2,163265306","0,2",0,198,66,52,"174,1356584",0
5065,SAA,50,20,3,20,0,2,143,"0,00299215317",120,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,213,71,143,"118,0231661","0,00299215317"
5066,HS,50,20,3,20,0,2,52,0,120,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,213,71,52,"118,0231661",0
5067,RS,50,20,3,20,0,2,52,"0,00099515915",120,8,3,1,"2,204081633",3,1,"2,244897959","0,2",0,213,71,52,"118,0231661","0,00099515915"
5068,SAA,50,20,3,20,0,2,140,"0,00100207329",114,10,3,1,"2,040816327",3,1,"2,102040816","0,2",0,186,62,140,"110,8740782","0,00100207329"
5069,HS,50,20,3,20,0,2,52,"0,00099825859",114,10,3,1,"2,040816327",3,1,"2,102040816","0,2",0,186,62,52,"110,8740782","0,00099825859"
5070,RS,50,20,3,20,0,2,52,0,114,10,3,1,"2,040816327",3,1,"2,102040816","0,2",0,186,62,52,"110,8740782",0
5071,SAA,50,20,3,20,100,1,3108,"0,02193331718",116,8,3,1,"2,102040816",3,1,"2,12244898","0,2","96,15384615",160,80,3108,"-0,000002904142837","0,02193331718"
5072,HS,50,20,3,20,100,1,2966,"0,02792286873",116,8,3,1,"2,102040816",3,1,"2,12244898","0,2","96,15384615",160,80,2966,"-0,000002904142837","0,02792286873"
5073,RS,50,20,3,20,100,1,22197,"0,205450058",116,8,3,1,"2,102040816",3,1,"2,12244898","0,2","96,15384615",160,80,22197,"-0,000002904142837","0,205450058"
5074,SAA,50,20,3,20,100,1,2828,"0,0089738369",118,7,3,1,"2,040816327",3,1,"2,06122449","0,2","96,15384615",98,49,2828,"-0,003237191141","0,0089738369"
5075,HS,50,20,3,20,100,1,2744,"0,00897431374",118,7,3,1,"2,040816327",3,1,"2,06122449","0,2","96,15384615",98,49,2744,"-0,003237191141","0,00897431374"
5076,RS,50,20,3,20,100,1,10328,"0,1047227383",118,7,3,1,"2,040816327",3,1,"2,06122449","0,2","96,15384615",98,49,10328,"-0,003237191141","0,1047227383"
5077,SAA,50,20,3,20,100,1,2878,"0,02293682098",122,7,3,1,"2,142857143",3,1,"2,163265306","0,2","96,15384615",110,55,2878,"-0,000946111451","0,02293682098"
5078,HS,50,20,3,20,100,1,2778,"0,01795291901",122,7,3,1,"2,142857143",3,1,"2,163265306","0,2","96,15384615",110,55,2778,"-0,000946111451","0,01795291901"
5079,RS,50,20,3,20,100,1,12597,"0,1396269798",122,7,3,1,"2,142857143",3,1,"2,163265306","0,2","96,15384615",110,55,12597,"-0,000946111451","0,1396269798"
5080,SAA,50,20,3,20,100,1,3048,"0,021941185",118,9,3,1,"2,163265306",3,1,"2,204081633","0,2","96,15384615",156,78,3048,"-0,00000909735539","0,021941185"
5081,HS,50,20,3,20,100,1,2894,"0,0179541111",118,9,3,1,"2,163265306",3,1,"2,204081633","0,2","96,15384615",156,78,2894,"-0,00000909735539","0,0179541111"
5082,RS,50,20,3,20,100,1,38091,"0,3380947113",118,9,3,1,"2,163265306",3,1,"2,204081633","0,2","96,15384615",156,78,38091,"-0,00000909735539","0,3380947113"
5083,SAA,50,20,3,20,100,1,2775,"0,00997519493",117,8,3,1,"2,12244898",3,1,"2,102040816","0,2","96,15384615",140,70,2775,"-0,00005873076277","0,00997519493"
5084,HS,50,20,3,20,100,1,2651,"0,01296710968",117,8,3,1,"2,12244898",3,1,"2,102040816","0,2","96,15384615",140,70,2651,"-0,00005873076277","0,01296710968"
5085,RS,50,20,3,20,100,1,14596,"0,1156907082",117,8,3,1,"2,12244898",3,1,"2,102040816","0,2","96,15384615",140,62,14596,"-0,00005873076277","0,1156907082"
5086,SAA,50,20,3,20,100,1,3023,"0,01894664764",124,8,3,1,"2,244897959",3,1,"2,265306122","0,2","96,15384615",128,64,3023,"-0,0003351591932","0,01894664764"
5087,HS,50,20,3,20,100,1,2917,"0,01595783234",124,8,3,1,"2,244897959",3,1,"2,265306122","0,2","96,15384615",128,64,2917,"-0,0003351591932","0,01595783234"
5088,RS,50,20,3,20,100,1,26773,"0,2144267559",124,8,3,1,"2,244897959",3,1,"2,265306122","0,2","96,15384615",128,64,26773,"-0,0003351591932","0,2144267559"
5089,SAA,50,20,3,20,100,1,2791,"0,00797629356",122,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",108,54,2791,"-0,002431601863","0,00797629356"
5090,HS,50,20,3,20,100,1,2678,"0,01695775986",122,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",108,54,2678,"-0,002431601863","0,01695775986"
5091,RS,50,20,3,20,100,1,17133,"0,1545858383",122,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",108,53,17133,"-0,002431601863","0,1545858383"
5092,SAA,50,20,3,20,100,1,3106,"0,01196813583",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2","96,15384615",138,69,3106,"-0,0001505282586","0,01196813583"
5093,HS,50,20,3,20,100,1,2932,"0,00997304916",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2","96,15384615",138,69,2932,"-0,0001505282586","0,00997304916"
5094,RS,50,20,3,20,100,1,31403,"0,2253940105",123,8,3,1,"2,204081633",3,1,"2,244897959","0,2","96,15384615",138,69,31403,"-0,0001505282586","0,2253940105"
5095,SAA,50,20,3,20,100,1,3023,"0,02194285393",120,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",154,77,3023,"-0,000006883042932","0,02194285393"
5096,HS,50,20,3,20,100,1,2906,"0,01795053482",120,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",154,77,2906,"-0,000006883042932","0,01795053482"
5097,RS,50,20,3,20,100,1,32313,"0,2573130131",120,8,3,1,"2,204081633",3,1,"2,163265306","0,2","96,15384615",154,77,32313,"-0,000006883042932","0,2573130131"
5098,SAA,50,20,3,20,100,1,2852,"0,00897502899",119,9,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",168,84,2852,"-0,000007453249825","0,00897502899"
5099,HS,50,20,3,20,100,1,2706,"0,01495957375",119,9,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",168,84,2706,"-0,000007453249825","0,01495957375"
5100,RS,50,20,3,20,100,1,30185,"0,229388237",119,9,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",168,84,30185,"-0,000007453249825","0,229388237"
5101,SAA,50,20,3,20,100,2,2867,"0,01595807076",119,8,3,1,"2,12244898",3,1,"2,12244898","0,2","96,15384615",192,64,2867,"-0,000000002418422685","0,01595807076"
5102,HS,50,20,3,20,100,2,2739,"0,00797915459",119,8,3,1,"2,12244898",3,1,"2,12244898","0,2","96,15384615",192,64,2739,"-0,000000002418422685","0,00797915459"
5103,RS,50,20,3,20,100,2,14297,"0,09275579453",119,8,3,1,"2,12244898",3,1,"2,12244898","0,2","96,15384615",192,64,14297,"-0,000000002418422685","0,09275579453"
5104,SAA,50,20,3,20,100,2,2827,"0,01894974709",117,8,3,1,"2,142857143",3,1,"2,102040816","0,2","96,15384615",171,57,2827,"-0,0000000339162138","0,01894974709"
5105,HS,50,20,3,20,100,2,2711,"0,0089738369",117,8,3,1,"2,142857143",3,1,"2,102040816","0,2","96,15384615",171,57,2711,"-0,0000000339162138","0,0089738369"
5106,RS,50,20,3,20,100,2,18690,"0,1346390247",117,8,3,1,"2,142857143",3,1,"2,102040816","0,2","96,15384615",171,57,18690,"-0,0000000339162138","0,1346390247"
5107,SAA,50,20,3,20,100,2,2973,"0,00897550583",119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","96,15384615",231,77,2973,0,"0,00897550583"
5108,HS,50,20,3,20,100,2,2832,"0,01595854759",119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","96,15384615",231,77,2832,0,"0,01595854759"
5109,RS,50,20,3,20,100,2,23480,"0,1845040321",119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","96,15384615",231,77,23480,0,"0,1845040321"
5110,SAA,50,20,3,20,100,2,2897,"0,00698065758",121,9,3,1,"2,204081633",3,1,"2,204081633","0,2","96,15384615",201,67,2897,"-0,0000000008437800622","0,00698065758"
5111,HS,50,20,3,20,100,2,2769,"0,01196861267",121,9,3,1,"2,204081633",3,1,"2,204081633","0,2","96,15384615",201,67,2769,"-0,0000000008437800622","0,01196861267"
5112,RS,50,20,3,20,100,2,35329,"0,3041863442",121,9,3,1,"2,204081633",3,1,"2,204081633","0,2","96,15384615",201,57,35329,"-0,0000000008437800622","0,3041863442"
5113,SAA,50,20,3,20,100,2,2971,"0,01595926285",120,7,3,1,"2,102040816",3,1,"2,183673469","0,2","96,15384615",150,50,2971,"-0,0000005030513182","0,01595926285"
5114,HS,50,20,3,20,100,2,2836,"0,00897479057",120,7,3,1,"2,102040816",3,1,"2,183673469","0,2","96,15384615",150,50,2836,"-0,0000005030513182","0,00897479057"
5115,RS,50,20,3,20,100,2,20558,"0,1416211128",120,7,3,1,"2,102040816",3,1,"2,183673469","0,2","96,15384615",150,50,20558,"-0,0000005030513182","0,1416211128"
5116,SAA,50,20,3,20,100,2,2836,"0,01097011566",115,8,3,1,"2,020408163",3,1,"2,081632653","0,2","96,15384615",150,50,2836,"-0,0000002152021321","0,01097011566"
5117,HS,50,20,3,20,100,2,2715,"0,00997281075",115,8,3,1,"2,020408163",3,1,"2,081632653","0,2","96,15384615",150,50,2715,"-0,0000002152021321","0,00997281075"
5118,RS,50,20,3,20,100,2,24626,"0,1964743137",115,8,3,1,"2,020408163",3,1,"2,081632653","0,2","96,15384615",150,50,24626,"-0,0000002152021321","0,1964743137"
5119,SAA,50,20,3,20,100,2,2993,"0,01196813583",126,7,3,1,"2,244897959",3,1,"2,285714286","0,2","96,15384615",225,75,2993,0,"0,01196813583"
5120,HS,50,20,3,20,100,2,2868,"0,01096916199",126,7,3,1,"2,244897959",3,1,"2,285714286","0,2","96,15384615",225,75,2868,0,"0,01096916199"
5121,RS,50,20,3,20,100,2,25062,"0,2144253254",126,7,3,1,"2,244897959",3,1,"2,285714286","0,2","96,15384615",225,75,25062,0,"0,2144253254"
5122,SAA,50,20,3,20,100,2,2845,"0,00797796249",121,7,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",150,50,2845,"-0,0000003957045782","0,00797796249"
5123,HS,50,20,3,20,100,2,2732,"0,01495838165",121,7,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",150,50,2732,"-0,0000003957045782","0,01495838165"
5124,RS,50,20,3,20,100,2,24640,"0,1944806576",121,7,3,1,"2,142857143",3,1,"2,12244898","0,2","96,15384615",150,50,24640,"-0,0000003957045782","0,1944806576"
5125,SAA,50,20,3,20,100,2,2866,"0,01595807076",122,8,3,1,"2,163265306",3,1,"2,224489796","0,2","96,15384615",177,59,2866,"-0,00000002231373282","0,01595807076"
5126,HS,50,20,3,20,100,2,2745,"0,01296520233",122,8,3,1,"2,163265306",3,1,"2,224489796","0,2","96,15384615",177,59,2745,"-0,00000002231373282","0,01296520233"
5127,RS,50,20,3,20,100,2,22772,"0,17852211",122,8,3,1,"2,163265306",3,1,"2,224489796","0,2","96,15384615",177,59,22772,"-0,00000002231373282","0,17852211"
5128,SAA,50,20,3,20,100,2,3045,"0,01595711708",123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","96,15384615",186,62,3045,"-0,00000000523808253","0,01595711708"
5129,HS,50,20,3,20,100,2,2906,"0,01396369934",123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","96,15384615",186,62,2906,"-0,00000000523808253","0,01396369934"
5130,RS,50,20,3,20,100,2,27688,"0,2014620304",123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","96,15384615",186,62,27688,"-0,00000000523808253","0,2014620304"
5131,SAA,50,20,3,20,20,1,1169,"0,0119664669",117,8,3,1,"2,142857143",3,1,"2,081632653","0,2","17,30769231",144,72,1169,"126,1412157","0,0119664669"
5132,HS,50,20,3,20,20,1,584,"0,00498628616",117,8,3,1,"2,142857143",3,1,"2,081632653","0,2","17,30769231",144,72,584,"126,1412157","0,00498628616"
5133,RS,50,20,3,20,20,1,604,"0,00299310684",117,8,3,1,"2,142857143",3,1,"2,081632653","0,2","17,30769231",144,70,604,"126,1412157","0,00299310684"
5134,SAA,50,20,3,20,20,1,643,"0,00398731232",117,9,3,1,"2,081632653",3,1,"2,12244898","0,2","15,38461538",136,68,643,"155,5682657","0,00398731232"
5135,HS,50,20,3,20,20,1,290,"0,00398993492",117,9,3,1,"2,081632653",3,1,"2,12244898","0,2","15,38461538",136,68,290,"155,5682657","0,00398993492"
5136,RS,50,20,3,20,20,1,604,"0,00398778915",117,9,3,1,"2,081632653",3,1,"2,12244898","0,2","15,38461538",136,68,604,"155,5682657","0,00398778915"
5137,SAA,50,20,3,20,20,1,1371,"0,01994872093",120,8,3,1,"2,142857143",3,1,"2,142857143","0,2","15,38461538",138,69,1371,"114,58405","0,01994872093"
