batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg79.tpf,HS,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,3485,120.38490942397111,0.025378704071044922
"['80', '20', '3', '20', '50', '2']",dg79.tpf,RS,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.1772151898734178,0.2,53.65853658536586,237,79,32387,120.38490942397111,0.1569969654083252
"['80', '20', '3', '20', '50', '2']",dg8.tpf,SAA,80,20,3,20,50,2,82,191,8,3,1,2.1012658227848102,3,1,2.2025316455696204,0.2,47.5609756097561,261,87,3261,112.9006748000253,0.017312288284301758
"['80', '20', '3', '20', '50', '2']",dg8.tpf,HS,80,20,3,20,50,2,82,191,8,3,1,2.1012658227848102,3,1,2.2025316455696204,0.2,47.5609756097561,261,87,2569,112.9006748000253,0.01672649383544922
"['80', '20', '3', '20', '50', '2']",dg8.tpf,RS,80,20,3,20,50,2,82,191,8,3,1,2.1012658227848102,3,1,2.2025316455696204,0.2,47.5609756097561,261,84,9745,112.9006748000253,0.046869754791259766
"['80', '20', '3', '20', '50', '2']",dg80.tpf,SAA,80,20,3,20,50,2,82,196,8,3,1,2.2531645569620253,3,1,2.2025316455696204,0.2,35.36585365853659,219,73,3766,168.18397404024148,0.0187227725982666
"['80', '20', '3', '20', '50', '2']",dg80.tpf,HS,80,20,3,20,50,2,82,196,8,3,1,2.2531645569620253,3,1,2.2025316455696204,0.2,35.36585365853659,219,73,2610,168.18397404024148,0.010530233383178711
"['80', '20', '3', '20', '50', '2']",dg80.tpf,RS,80,20,3,20,50,2,82,196,8,3,1,2.2531645569620253,3,1,2.2025316455696204,0.2,35.36585365853659,219,73,17371,168.18397404024148,0.11809182167053223
"['80', '20', '3', '20', '50', '2']",dg81.tpf,SAA,80,20,3,20,50,2,82,190,7,3,1,2.0632911392405062,3,1,2.1265822784810124,0.2,54.87804878048781,225,75,3279,104.5600580893243,0.020044326782226562
"['80', '20', '3', '20', '50', '2']",dg81.tpf,HS,80,20,3,20,50,2,82,190,7,3,1,2.0632911392405062,3,1,2.1265822784810124,0.2,54.87804878048781,225,75,2666,104.5600580893243,0.0070531368255615234
